observation_id,deployment_id,sequence_id,media_id,timestamp,observation_type,scientific_name,vernacular_name,count,age,sex,individual_id,classification_method,classified_by,classification_date,classification_confidence,comments
8f58d327-9df8-413e-ad57-09a36d40c836:seq,23945adb-0c21-441e-9de9-85d99faf3a92,8f58d327-9df8-413e-ad57-09a36d40c836,,2018-06-25T00:00:00+0200,time lapse,,,,,,,human,,,,
61f2c7e8-18ad-4d82-af4c-c64cf77669fd:seq,23945adb-0c21-441e-9de9-85d99faf3a92,61f2c7e8-18ad-4d82-af4c-c64cf77669fd,,2018-06-25T12:00:00+0200,time lapse,,,,,,,human,,,,
9352150a-1400-4c86-8081-d9fc96236021:seq,23945adb-0c21-441e-9de9-85d99faf3a92,9352150a-1400-4c86-8081-d9fc96236021,,2018-06-26T00:00:00+0200,time lapse,,,,,,,human,,,,
70e19a00-7a91-4317-8dab-93e15150a19a:seq,23945adb-0c21-441e-9de9-85d99faf3a92,70e19a00-7a91-4317-8dab-93e15150a19a,,2018-06-26T12:00:00+0200,time lapse,,,,,,,human,,,,
8e19dfb6-a7d2-4cc0-b62e-fe4bfa40a3ca:seq,23945adb-0c21-441e-9de9-85d99faf3a92,8e19dfb6-a7d2-4cc0-b62e-fe4bfa40a3ca,,2018-06-27T00:00:00+0200,time lapse,,,,,,,human,,,,
91a22d8c-958d-4ebd-8701-f3d53e0906e4:seq,23945adb-0c21-441e-9de9-85d99faf3a92,91a22d8c-958d-4ebd-8701-f3d53e0906e4,,2018-06-27T12:00:00+0200,time lapse,,,,,,,human,,,,
b0d8ff25-f479-4b92-8387-131092d6fd21:seq,23945adb-0c21-441e-9de9-85d99faf3a92,b0d8ff25-f479-4b92-8387-131092d6fd21,,2018-06-28T00:00:00+0200,time lapse,,,,,,,human,,,,
11ebd6c9-32a9-49d1-8b59-8b63a81553b7:seq,23945adb-0c21-441e-9de9-85d99faf3a92,11ebd6c9-32a9-49d1-8b59-8b63a81553b7,,2018-06-28T12:00:00+0200,time lapse,,,,,,,human,,,,
8d79bca6-161c-41e7-afef-4d22f8ae85e7:seq,23945adb-0c21-441e-9de9-85d99faf3a92,8d79bca6-161c-41e7-afef-4d22f8ae85e7,,2018-06-29T00:00:00+0200,time lapse,,,,,,,human,,,,
20850b9d-1ff9-4399-b7dd-8d1c08e0b88a:seq,23945adb-0c21-441e-9de9-85d99faf3a92,20850b9d-1ff9-4399-b7dd-8d1c08e0b88a,,2018-06-29T12:00:00+0200,time lapse,,,,,,,human,,,,
d4689065-feaf-438b-8077-782aaacdc1f7:seq,23945adb-0c21-441e-9de9-85d99faf3a92,d4689065-feaf-438b-8077-782aaacdc1f7,,2018-06-30T00:00:00+0200,time lapse,,,,,,,human,,,,
0dcd978d-befb-42f7-bb0d-c3cef28dd540:seq,23945adb-0c21-441e-9de9-85d99faf3a92,0dcd978d-befb-42f7-bb0d-c3cef28dd540,,2018-06-30T12:00:00+0200,time lapse,,,,,,,human,,,,
b50ac441-a101-439d-95ac-870c29375ea2:seq,23945adb-0c21-441e-9de9-85d99faf3a92,b50ac441-a101-439d-95ac-870c29375ea2,,2018-07-01T00:00:00+0200,time lapse,,,,,,,human,,,,
b9afe4fa-8b2d-4e4b-8a3e-2cad745cc86c:seq,23945adb-0c21-441e-9de9-85d99faf3a92,b9afe4fa-8b2d-4e4b-8a3e-2cad745cc86c,,2018-07-01T12:00:00+0200,time lapse,,,,,,,human,,,,
833e3dfb-c1a5-4837-9095-095ba043aebb:seq,23945adb-0c21-441e-9de9-85d99faf3a92,833e3dfb-c1a5-4837-9095-095ba043aebb,,2018-07-02T00:00:00+0200,time lapse,,,,,,,human,,,,
3f27d77d-2807-4f3f-956d-598916576e85:seq,23945adb-0c21-441e-9de9-85d99faf3a92,3f27d77d-2807-4f3f-956d-598916576e85,,2018-07-02T12:00:00+0200,time lapse,,,,,,,human,,,,
adf6b3ee-198c-44c5-b216-e21082e87344:seq,23945adb-0c21-441e-9de9-85d99faf3a92,adf6b3ee-198c-44c5-b216-e21082e87344,,2018-07-03T00:00:00+0200,time lapse,,,,,,,human,,,,
5381e46e-5f9b-4b74-9756-7f1ce0fca3e9:seq,23945adb-0c21-441e-9de9-85d99faf3a92,5381e46e-5f9b-4b74-9756-7f1ce0fca3e9,,2018-07-03T12:00:00+0200,time lapse,,,,,,,human,,,,
0d56cfde-8dbd-4d93-8f5f-341682ec72e0:seq,23945adb-0c21-441e-9de9-85d99faf3a92,0d56cfde-8dbd-4d93-8f5f-341682ec72e0,,2018-07-04T00:00:00+0200,time lapse,,,,,,,human,,,,
ad0ce06a-62fc-4d0f-aa8f-cbbac5fbf47b:seq,23945adb-0c21-441e-9de9-85d99faf3a92,ad0ce06a-62fc-4d0f-aa8f-cbbac5fbf47b,,2018-07-04T12:00:00+0200,time lapse,,,,,,,human,,,,
e2ff6681-c6ae-4a24-b97f-e686c5cb8892:seq,23945adb-0c21-441e-9de9-85d99faf3a92,e2ff6681-c6ae-4a24-b97f-e686c5cb8892,,2018-07-05T00:00:00+0200,time lapse,,,,,,,human,,,,
d02e1932-13e6-41fb-af60-0f44c015b94a:seq,23945adb-0c21-441e-9de9-85d99faf3a92,d02e1932-13e6-41fb-af60-0f44c015b94a,,2018-07-05T12:00:00+0200,time lapse,,,,,,,human,,,,
95e12fe2-8973-4bf8-8051-16bf624f4176:seq,23945adb-0c21-441e-9de9-85d99faf3a92,95e12fe2-8973-4bf8-8051-16bf624f4176,,2018-07-06T00:00:00+0200,time lapse,,,,,,,human,,,,
f26ad4b0-9a38-415d-b981-d266a44f1a56:seq,23945adb-0c21-441e-9de9-85d99faf3a92,f26ad4b0-9a38-415d-b981-d266a44f1a56,,2018-07-06T12:00:00+0200,time lapse,,,,,,,human,,,,
ced1918f-faf0-4f17-9b29-69424b0d8cd5:seq,23945adb-0c21-441e-9de9-85d99faf3a92,ced1918f-faf0-4f17-9b29-69424b0d8cd5,,2018-07-06T20:14:49+0200,setup/pickup,,,,,,,human,,,,
ca2a4756-c51c-4790-93d9-fa34f7eeb88c:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,ca2a4756-c51c-4790-93d9-fa34f7eeb88c,,2018-06-08T16:10:05+0200,setup/pickup,,,,,,,human,,,,
962d1461-c5ce-4d9c-807c-63afd390349f,4a2fb56a-dcf1-4373-8090-e91cde99832f,8361e152-523d-462a-b2d1-bb493db8e566,,2018-06-08T16:18:40+0200,animal,Capreolus capreolus,western roe deer,1,undefined,undefined,,human,49351d0d-9fec-4c9b-a5d4-69ad5c54961f,2018-10-23T13:37:23+0200,,
cc10133f-b4ca-453f-8d60-b71da16757aa:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,cc10133f-b4ca-453f-8d60-b71da16757aa,,2018-06-09T00:00:00+0200,time lapse,,,,,,,human,,,,
baaef6c6-ad34-4b14-914a-138d8f18f71c:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,baaef6c6-ad34-4b14-914a-138d8f18f71c,,2018-06-09T12:00:00+0200,time lapse,,,,,,,human,,,,
d6e35887-ac9d-4f8b-a7b5-27f92bf59cfb:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,d6e35887-ac9d-4f8b-a7b5-27f92bf59cfb,,2018-06-10T00:00:00+0200,time lapse,,,,,,,human,,,,
66e178e4-902a-41b0-826f-4fc365c8d743:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,66e178e4-902a-41b0-826f-4fc365c8d743,,2018-06-10T12:00:00+0200,time lapse,,,,,,,human,,,,
7d000df7-725b-43c6-9420-9c009017b8cb:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,7d000df7-725b-43c6-9420-9c009017b8cb,,2018-06-11T00:00:00+0200,time lapse,,,,,,,human,,,,
a9fba656-6d69-41d3-87cb-591020e901d3:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,a9fba656-6d69-41d3-87cb-591020e901d3,,2018-06-11T12:00:00+0200,time lapse,,,,,,,human,,,,
a30edcd5-ea93-4eb5-8a31-4c5d39daba7d:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,a30edcd5-ea93-4eb5-8a31-4c5d39daba7d,,2018-06-12T00:00:00+0200,time lapse,,,,,,,human,,,,
516e62aa-3acc-45f3-b9d1-b46e50ddd09d,4a2fb56a-dcf1-4373-8090-e91cde99832f,e37946dd-097e-4c1a-b867-c1a2096d370d,,2018-06-12T06:48:19+0200,animal,Capreolus capreolus,western roe deer,1,juvenile,female,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-10-23T13:38:17+0200,,
2772f2a1-d6ef-4330-a0e3-4b5f74f2e982:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,2772f2a1-d6ef-4330-a0e3-4b5f74f2e982,,2018-06-12T12:00:00+0200,time lapse,,,,,,,human,,,,
8b1cb33b-f4f9-4a63-af16-65775c0531d8,4a2fb56a-dcf1-4373-8090-e91cde99832f,aa8e11c4-3ea6-4bf2-9761-1b40607cb6d4,,2018-06-12T22:48:50+0200,animal,Sus scrofa,wild boar,1,adult,male,,human,49351d0d-9fec-4c9b-a5d4-69ad5c54961f,2018-10-23T13:38:48+0200,,
21d0fa2c-577e-40f5-a840-db04a14aa28f:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,21d0fa2c-577e-40f5-a840-db04a14aa28f,,2018-06-13T00:00:00+0200,time lapse,,,,,,,human,,,,
1f7b8cc4-d1bc-444e-92d4-7dbef0c352d3,4a2fb56a-dcf1-4373-8090-e91cde99832f,30e3a38c-f6b6-4e7d-abf8-a0cfbda66f4a,,2018-06-13T04:05:44+0200,animal,Sus scrofa,wild boar,1,undefined,undefined,,human,49351d0d-9fec-4c9b-a5d4-69ad5c54961f,2018-10-23T13:39:30+0200,,
298c5937-3b11-4ce6-8d96-628e28c47d80:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,298c5937-3b11-4ce6-8d96-628e28c47d80,,2018-06-13T12:00:00+0200,time lapse,,,,,,,human,,,,
4b8e4a04-83ad-4425-a213-a5fa60462297:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,4b8e4a04-83ad-4425-a213-a5fa60462297,,2018-06-14T00:00:00+0200,time lapse,,,,,,,human,,,,
2312a54f-61ab-4eed-ba2d-dce811bc2205:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,2312a54f-61ab-4eed-ba2d-dce811bc2205,,2018-06-14T12:00:00+0200,time lapse,,,,,,,human,,,,
aebd2301-f5cb-4a1b-88c8-ca76c471bcf1:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,aebd2301-f5cb-4a1b-88c8-ca76c471bcf1,,2018-06-15T00:00:00+0200,time lapse,,,,,,,human,,,,
9ae0e4d3-08ce-48c3-acaa-81f7030b8528,4a2fb56a-dcf1-4373-8090-e91cde99832f,714a50ca-9c8e-41f2-a2ef-1fdfbca178ef,,2018-06-15T10:10:08+0200,animal,Capreolus capreolus,western roe deer,1,undefined,undefined,,human,49351d0d-9fec-4c9b-a5d4-69ad5c54961f,2018-10-23T13:40:29+0200,,
14a74571-4efa-4c39-a6f5-e585ff7231b3:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,14a74571-4efa-4c39-a6f5-e585ff7231b3,,2018-06-15T12:00:00+0200,time lapse,,,,,,,human,,,,
81f7f6b3-ad9c-4289-953a-f76e8200ec51,4a2fb56a-dcf1-4373-8090-e91cde99832f,ae4c37a4-b13e-40fb-90b9-894af1f17b71,,2018-06-15T21:59:30+0200,animal,Capreolus capreolus,western roe deer,1,undefined,undefined,,human,49351d0d-9fec-4c9b-a5d4-69ad5c54961f,2018-10-23T13:41:00+0200,,
02765232-e9d4-4c5c-8b6a-233099f622f3:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,02765232-e9d4-4c5c-8b6a-233099f622f3,,2018-06-16T00:00:00+0200,time lapse,,,,,,,human,,,,
edd93c33-db7d-4c2b-b546-48fe15de6ca7,4a2fb56a-dcf1-4373-8090-e91cde99832f,37cdb1d7-6752-437c-b891-dcfcb13ff952,,2018-06-16T09:13:54+0200,animal,Capreolus capreolus,western roe deer,1,undefined,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-12T14:47:55+0100,,
ed775183-5054-4019-a3a3-6be790e2108b,4a2fb56a-dcf1-4373-8090-e91cde99832f,d35aeae8-eb66-4886-be03-2224826fc108,,2018-06-16T10:07:53+0200,animal,Capreolus capreolus,western roe deer,1,undefined,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-19T11:38:22+0100,,
db19999e-a832-4e2f-a813-655879dd4ebb:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,db19999e-a832-4e2f-a813-655879dd4ebb,,2018-06-16T12:00:00+0200,time lapse,,,,,,,human,,,,
56f37c98-9c05-40d4-990e-3f5e28eb95cc,4a2fb56a-dcf1-4373-8090-e91cde99832f,43349649-970a-4b18-a172-a467ee6bc248,,2018-06-16T16:25:19+0200,animal,Capreolus capreolus,western roe deer,1,undefined,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-19T11:39:12+0100,,
e44b2c25-b977-4903-b749-30fbd258f688:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,e44b2c25-b977-4903-b749-30fbd258f688,,2018-06-17T00:00:00+0200,time lapse,,,,,,,human,,,,
11350db3-9785-491e-9463-f34a0e7dae38:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,11350db3-9785-491e-9463-f34a0e7dae38,,2018-06-17T12:00:00+0200,time lapse,,,,,,,human,,,,
b2fafe45-89cd-4281-9793-2b86efcf3b7f:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,b2fafe45-89cd-4281-9793-2b86efcf3b7f,,2018-06-18T00:00:00+0200,time lapse,,,,,,,human,,,,
57a3c955-fff1-40e9-a282-528e785dbcf5:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,57a3c955-fff1-40e9-a282-528e785dbcf5,,2018-06-18T12:00:00+0200,time lapse,,,,,,,human,,,,
4eb411c7-25b7-4443-a3c7-94f46a306758:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,4eb411c7-25b7-4443-a3c7-94f46a306758,,2018-06-19T00:00:00+0200,time lapse,,,,,,,human,,,,
c5aff3a1-de7c-487f-80c8-7552b16b0a2a:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,c5aff3a1-de7c-487f-80c8-7552b16b0a2a,,2018-06-19T12:00:00+0200,time lapse,,,,,,,human,,,,
8ad040da-2a46-4e27-be84-69491817a853:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,8ad040da-2a46-4e27-be84-69491817a853,,2018-06-20T00:00:00+0200,time lapse,,,,,,,human,,,,
27575e28-403b-42d6-a2b3-46d2af936bc4,4a2fb56a-dcf1-4373-8090-e91cde99832f,6a067220-a64a-4a5e-9230-1a2e0a115fe1,,2018-06-20T01:20:11+0200,animal,Sus scrofa,wild boar,1,undefined,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-19T11:40:15+0100,,
dfef79f4-0c23-43f5-a269-9bf2b35ec61e,4a2fb56a-dcf1-4373-8090-e91cde99832f,6a067220-a64a-4a5e-9230-1a2e0a115fe1,,2018-06-20T01:20:11+0200,animal,Sus scrofa,wild boar,1,adult,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-19T11:40:02+0100,,
45f6f7fa-3e54-4cd4-98a0-a59a309997db,4a2fb56a-dcf1-4373-8090-e91cde99832f,931dd6e1-3cb1-4417-8126-6f7c124938d6,,2018-06-20T02:04:32+0200,animal,Sus scrofa,wild boar,4,juvenile,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-19T11:41:39+0100,,
78ae6479-0501-4b58-93c6-c3b971e0632a,4a2fb56a-dcf1-4373-8090-e91cde99832f,931dd6e1-3cb1-4417-8126-6f7c124938d6,,2018-06-20T02:04:32+0200,animal,Sus scrofa,wild boar,1,adult,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-19T11:42:35+0100,,
6ce38e53-2857-4ca2-b671-b229ea71c623:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,6ce38e53-2857-4ca2-b671-b229ea71c623,,2018-06-20T12:00:00+0200,time lapse,,,,,,,human,,,,
8906b4f2-3722-46f6-8892-5edccb74a0b7:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,8906b4f2-3722-46f6-8892-5edccb74a0b7,,2018-06-21T00:00:00+0200,time lapse,,,,,,,human,,,,
d2e79f41-5b8d-4241-b8ae-ddee8dd1b957:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,d2e79f41-5b8d-4241-b8ae-ddee8dd1b957,,2018-06-21T12:00:00+0200,time lapse,,,,,,,human,,,,
755ef1fe-d9ef-41ba-a44f-26e3a4175aa4:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,755ef1fe-d9ef-41ba-a44f-26e3a4175aa4,,2018-06-22T00:00:00+0200,time lapse,,,,,,,human,,,,
2fb920b3-2de1-4bf1-9cca-965c68049c47:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,2fb920b3-2de1-4bf1-9cca-965c68049c47,,2018-06-22T12:00:00+0200,time lapse,,,,,,,human,,,,
6b33325e-2d81-42c6-8770-33d13c2b0e98:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,6b33325e-2d81-42c6-8770-33d13c2b0e98,,2018-06-22T22:32:16+0200,undefined,,,,,,,human,,,,
32b052be-900f-46ce-94f2-9753d6c30693,4a2fb56a-dcf1-4373-8090-e91cde99832f,c00c2b67-6cb5-4bd5-8a08-1552620087c3,,2018-06-22T22:52:11+0200,animal,Capreolus capreolus,western roe deer,1,undefined,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-19T11:44:41+0100,,
34e666ef-e2a5-442e-9924-d9826f4bef4d:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,34e666ef-e2a5-442e-9924-d9826f4bef4d,,2018-06-23T00:00:00+0200,time lapse,,,,,,,human,,,,
4b5ba932-7f9e-4e28-be94-2f88cd52619b:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,4b5ba932-7f9e-4e28-be94-2f88cd52619b,,2018-06-23T12:00:00+0200,time lapse,,,,,,,human,,,,
2b308395-c433-4d2f-8912-3c949f125f44:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,2b308395-c433-4d2f-8912-3c949f125f44,,2018-06-24T00:00:00+0200,time lapse,,,,,,,human,,,,
d076b47c-3adf-4b6b-ae26-6c5a5b3b8677:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,d076b47c-3adf-4b6b-ae26-6c5a5b3b8677,,2018-06-24T12:00:00+0200,time lapse,,,,,,,human,,,,
9ac70e00-4b4f-48ca-b68c-2c6d179d5bea:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,9ac70e00-4b4f-48ca-b68c-2c6d179d5bea,,2018-06-25T00:00:00+0200,time lapse,,,,,,,human,,,,
d07f113a-90ac-4ded-96d0-cffaad749b3f:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,d07f113a-90ac-4ded-96d0-cffaad749b3f,,2018-06-25T12:00:00+0200,time lapse,,,,,,,human,,,,
47077b7f-60d2-4da5-a7ab-0a162404ec17:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,47077b7f-60d2-4da5-a7ab-0a162404ec17,,2018-06-26T00:00:00+0200,time lapse,,,,,,,human,,,,
9e78df00-c8d2-4ee6-9134-ba55fb8067ef,4a2fb56a-dcf1-4373-8090-e91cde99832f,d6a4a7b9-7bcd-49f5-9c92-6fe21938c10d,,2018-06-26T10:52:39+0200,animal,Capreolus capreolus,western roe deer,1,undefined,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-19T11:45:20+0100,,
23f47366-2fef-4799-8525-cffd8401cfef:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,23f47366-2fef-4799-8525-cffd8401cfef,,2018-06-26T12:00:00+0200,time lapse,,,,,,,human,,,,
2161c4db-3a2f-4b6b-9180-14e37fee9d60:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,2161c4db-3a2f-4b6b-9180-14e37fee9d60,,2018-06-27T00:00:00+0200,time lapse,,,,,,,human,,,,
41b33427-30e6-48e6-9b3a-822636e30918:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,41b33427-30e6-48e6-9b3a-822636e30918,,2018-06-27T12:00:00+0200,time lapse,,,,,,,human,,,,
de8ae791-ad2f-4a8c-9dc9-91aa5e5b6117:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,de8ae791-ad2f-4a8c-9dc9-91aa5e5b6117,,2018-06-28T00:00:00+0200,time lapse,,,,,,,human,,,,
2b889ea1-6165-4da1-bf29-86762702b8e2,4a2fb56a-dcf1-4373-8090-e91cde99832f,0104c18b-1f08-4eef-9c7e-a48d492062d8,,2018-06-28T07:30:11+0200,animal,Capreolus capreolus,western roe deer,1,adult,female,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-19T11:46:07+0100,,
d627fa9d-82ea-4eec-83d7-e162ce2edf5d:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,d627fa9d-82ea-4eec-83d7-e162ce2edf5d,,2018-06-28T12:00:00+0200,time lapse,,,,,,,human,,,,
1a16496c-4e57-4f64-a5c5-9a4c15880404:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,1a16496c-4e57-4f64-a5c5-9a4c15880404,,2018-06-29T00:00:00+0200,time lapse,,,,,,,human,,,,
bbf0da7b-984f-4095-8dcb-b308b1e585fe:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,bbf0da7b-984f-4095-8dcb-b308b1e585fe,,2018-06-29T12:00:00+0200,time lapse,,,,,,,human,,,,
88552875-c1cb-48f8-bfe5-fd9557380bc4,4a2fb56a-dcf1-4373-8090-e91cde99832f,b873f4a7-0499-4e3c-8096-f7acc6fec709,,2018-06-29T22:17:22+0200,animal,Sus scrofa,wild boar,1,undefined,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-19T11:48:34+0100,,
b6714fa9-698e-4652-a2f1-8e2d5485d37d,4a2fb56a-dcf1-4373-8090-e91cde99832f,b873f4a7-0499-4e3c-8096-f7acc6fec709,,2018-06-29T22:17:22+0200,animal,Sus scrofa,wild boar,2,undefined,female,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-19T11:48:25+0100,,
9ce42eb6-e2bc-4c54-a729-9b2a6b8ff49b:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,9ce42eb6-e2bc-4c54-a729-9b2a6b8ff49b,,2018-06-30T00:00:00+0200,time lapse,,,,,,,human,,,,
5927d179-5c06-443a-9860-47db3c72b999:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,5927d179-5c06-443a-9860-47db3c72b999,,2018-06-30T12:00:00+0200,time lapse,,,,,,,human,,,,
1d280eec-63f7-4fdc-8fed-a22f534ba065:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,1d280eec-63f7-4fdc-8fed-a22f534ba065,,2018-07-01T00:00:00+0200,time lapse,,,,,,,human,,,,
a80fedac-fc75-4143-b55c-4ec766c4d521:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,a80fedac-fc75-4143-b55c-4ec766c4d521,,2018-07-01T12:00:00+0200,time lapse,,,,,,,human,,,,
bf6b39af-c567-4439-99a7-de2b3a72b7f6:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,bf6b39af-c567-4439-99a7-de2b3a72b7f6,,2018-07-02T00:00:00+0200,time lapse,,,,,,,human,,,,
10d47dd4-8d8d-496a-a0bb-79e443c001bb,4a2fb56a-dcf1-4373-8090-e91cde99832f,e3aed7f2-63b3-45f3-98b2-45e39dfd73cc,,2018-07-02T06:06:49+0200,animal,Capreolus capreolus,western roe deer,1,juvenile,female,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-19T11:52:11+0100,,
e517ea40-eb2b-4cc8-ba29-86788841444f:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,e517ea40-eb2b-4cc8-ba29-86788841444f,,2018-07-02T12:00:00+0200,time lapse,,,,,,,human,,,,
5e6f5bf7-65b9-41a7-a37c-d5cbbc387dba:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,5e6f5bf7-65b9-41a7-a37c-d5cbbc387dba,,2018-07-03T00:00:00+0200,time lapse,,,,,,,human,,,,
b719e1f9-1f1e-45f4-b7d4-8abeb7bfd298:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,b719e1f9-1f1e-45f4-b7d4-8abeb7bfd298,,2018-07-03T12:00:00+0200,time lapse,,,,,,,human,,,,
45c57b1f-701a-4f33-b77d-db1805cebaa6:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,45c57b1f-701a-4f33-b77d-db1805cebaa6,,2018-07-04T00:00:00+0200,time lapse,,,,,,,human,,,,
851ec77e-3e02-41c8-8d1b-b78eace47106:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,851ec77e-3e02-41c8-8d1b-b78eace47106,,2018-07-04T12:00:00+0200,time lapse,,,,,,,human,,,,
07c90f15-5168-47bb-b927-c0132907085f,4a2fb56a-dcf1-4373-8090-e91cde99832f,f986491f-7b31-4eb5-8946-c67e050ccfe1,,2018-07-04T23:40:31+0200,animal,Sus scrofa,wild boar,1,adult,male,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-19T11:53:06+0100,,
98498e4d-a261-4e87-9d27-7f0d2246f853:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,98498e4d-a261-4e87-9d27-7f0d2246f853,,2018-07-05T00:00:00+0200,time lapse,,,,,,,human,,,,
abaa5ab1-4ad5-4c28-a760-fccfe8b7444e:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,abaa5ab1-4ad5-4c28-a760-fccfe8b7444e,,2018-07-05T12:00:00+0200,time lapse,,,,,,,human,,,,
76bb5a74-4778-48ac-a4ff-8c2fc73313f5,4a2fb56a-dcf1-4373-8090-e91cde99832f,86e8e5b4-6383-45df-b763-8ac951e581e4,,2018-07-05T14:10:12+0200,animal,Capreolus capreolus,western roe deer,1,undefined,female,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-19T11:58:21+0100,,
df8c8eb7-65ca-4f61-9dae-ccd65ade5bba:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,df8c8eb7-65ca-4f61-9dae-ccd65ade5bba,,2018-07-06T00:00:00+0200,time lapse,,,,,,,human,,,,
c2454377-992d-4160-8553-b211fe6a8d75:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,c2454377-992d-4160-8553-b211fe6a8d75,,2018-07-06T12:00:00+0200,time lapse,,,,,,,human,,,,
a5fd7a13-2a32-4629-bc37-396e2319ca3e:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,a5fd7a13-2a32-4629-bc37-396e2319ca3e,,2018-07-07T00:00:00+0200,time lapse,,,,,,,human,,,,
c6014051-c5b1-466d-925e-c5181a2dc51b:seq,4a2fb56a-dcf1-4373-8090-e91cde99832f,c6014051-c5b1-466d-925e-c5181a2dc51b,,2018-07-07T12:00:00+0200,time lapse,,,,,,,human,,,,
6c429689-b5b6-4cf6-97b6-cba74915bf77,4a2fb56a-dcf1-4373-8090-e91cde99832f,e29fd3e9-531e-44a4-8524-f0b3e0384ab5,,2018-07-07T22:26:49+0200,animal,Sus scrofa,wild boar,1,adult,male,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-19T11:58:37+0100,,
