occurrenceID,type,datasetName,basisOfRecord,dataGeneralizations,occurrenceStatus,organismID,organismName,eventID,samplingProtocol,eventDate,minimumDistanceAboveSurfaceInMeters,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,scientificName,kingdom
12593533428,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 82 records",present,L901266,Hilbran,849-L901266,gps,2013-07-27T17:10:14Z,116.0,50.8646957,3.2191314,WGS84,58.0,"Larus fuscus",Animalia
12593533432,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 83 records",present,L901266,Hilbran,849-L901266,gps,2013-07-27T18:09:59Z,139.0,51.2704653,3.2010794,WGS84,42.8,"Larus fuscus",Animalia
12593533435,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 79 records",present,L901266,Hilbran,849-L901266,gps,2013-07-27T19:13:09Z,13.0,51.3360447,3.1820926,WGS84,4.9,"Larus fuscus",Animalia
12593533438,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 84 records",present,L901266,Hilbran,849-L901266,gps,2013-07-27T20:11:09Z,9.0,51.3446987,3.1904632,WGS84,4.8,"Larus fuscus",Animalia
12593533442,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 29 records",present,L901266,Hilbran,849-L901266,gps,2013-07-27T21:25:42Z,-8.0,51.3465539,3.1885082,WGS84,10.3,"Larus fuscus",Animalia
12593533444,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 29 records",present,L901266,Hilbran,849-L901266,gps,2013-07-27T22:26:43Z,7.0,51.3476983,3.1894965,WGS84,47.3,"Larus fuscus",Animalia
12593533446,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 30 records",present,L901266,Hilbran,849-L901266,gps,2013-07-27T23:27:01Z,8.0,51.3476012,3.189831,WGS84,7.5,"Larus fuscus",Animalia
12593533448,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-07-28T00:26:46Z,11.0,51.3477574,3.1899621,WGS84,27.8,"Larus fuscus",Animalia
12593533450,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 31 records",present,L901266,Hilbran,849-L901266,gps,2013-07-28T01:27:09Z,2.0,51.3477185,3.1899939,WGS84,5.4,"Larus fuscus",Animalia
12593533452,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-07-28T02:26:47Z,2.0,51.3462744,3.1866337,WGS84,6.8,"Larus fuscus",Animalia
12593533454,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 81 records",present,L901266,Hilbran,849-L901266,gps,2013-07-28T03:26:46Z,-1.0,51.3405855,3.1837996,WGS84,19.5,"Larus fuscus",Animalia
12593533456,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 79 records",present,L901266,Hilbran,849-L901266,gps,2013-07-28T04:27:39Z,11.0,51.3406459,3.1843182,WGS84,5.1,"Larus fuscus",Animalia
12593533457,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 107 records",present,L901266,Hilbran,849-L901266,gps,2013-07-28T05:27:34Z,4.0,51.3414781,3.1841756,WGS84,8.8,"Larus fuscus",Animalia
12593533459,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 114 records",present,L901266,Hilbran,849-L901266,gps,2013-07-28T06:28:10Z,14.0,51.3392935,3.1852064,WGS84,5.0,"Larus fuscus",Animalia
12593533462,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 105 records",present,L901266,Hilbran,849-L901266,gps,2013-07-28T07:13:15Z,-135.0,51.2988154,3.2916685,WGS84,82.2,"Larus fuscus",Animalia
12593533466,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 151 records",present,L901266,Hilbran,849-L901266,gps,2013-07-28T08:13:41Z,0.0,51.2873259,3.2886649,WGS84,16.4,"Larus fuscus",Animalia
12593533470,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 150 records",present,L901266,Hilbran,849-L901266,gps,2013-07-28T09:15:12Z,19.0,51.3333868,3.2376714,WGS84,16.5,"Larus fuscus",Animalia
12593533472,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 143 records",present,L901266,Hilbran,849-L901266,gps,2013-07-28T10:02:38Z,6.0,51.3414629,3.1841232,WGS84,5.3,"Larus fuscus",Animalia
12593533475,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 81 records",present,L901266,Hilbran,849-L901266,gps,2013-07-28T11:06:14Z,30.0,51.3363032,3.1829204,WGS84,11.6,"Larus fuscus",Animalia
12593533478,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 81 records",present,L901266,Hilbran,849-L901266,gps,2013-07-28T12:21:15Z,129.0,51.3099597,3.256281,WGS84,18.8,"Larus fuscus",Animalia
12593533481,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 83 records",present,L901266,Hilbran,849-L901266,gps,2013-07-28T13:06:30Z,66.0,51.2055322,3.4204768,WGS84,10.4,"Larus fuscus",Animalia
12593533485,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 87 records",present,L901266,Hilbran,849-L901266,gps,2013-07-28T14:06:56Z,2.0,51.1935386,3.4345948,WGS84,6.7,"Larus fuscus",Animalia
12593533489,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 83 records",present,L901266,Hilbran,849-L901266,gps,2013-07-28T15:07:01Z,6.0,51.193524,3.4346413,WGS84,18.6,"Larus fuscus",Animalia
12593533493,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 83 records",present,L901266,Hilbran,849-L901266,gps,2013-07-28T16:07:38Z,4.0,51.1934699,3.4346627,WGS84,,"Larus fuscus",Animalia
12593533497,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 83 records",present,L901266,Hilbran,849-L901266,gps,2013-07-28T17:07:31Z,-9.0,51.2418576,3.3766734,WGS84,61.1,"Larus fuscus",Animalia
12593533501,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 86 records",present,L901266,Hilbran,849-L901266,gps,2013-07-28T18:08:04Z,1.0,51.2867355,3.2925924,WGS84,9.5,"Larus fuscus",Animalia
12593533505,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 81 records",present,L901266,Hilbran,849-L901266,gps,2013-07-28T19:07:49Z,164.0,51.3205926,3.2070793,WGS84,10.3,"Larus fuscus",Animalia
12593533508,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 103 records",present,L901266,Hilbran,849-L901266,gps,2013-07-28T20:29:26Z,12.0,51.3467092,3.1878784,WGS84,5.3,"Larus fuscus",Animalia
12593533511,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 29 records",present,L901266,Hilbran,849-L901266,gps,2013-07-28T21:29:08Z,22.0,51.3475757,3.1919696,WGS84,,"Larus fuscus",Animalia
12593533513,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 31 records",present,L901266,Hilbran,849-L901266,gps,2013-07-28T22:29:09Z,-106.0,51.3477989,3.1918528,WGS84,8.9,"Larus fuscus",Animalia
12593533515,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-07-28T23:29:09Z,-33.0,51.3478292,3.1912463,WGS84,34.0,"Larus fuscus",Animalia
12593533517,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 30 records",present,L901266,Hilbran,849-L901266,gps,2013-07-29T00:29:24Z,11.0,51.3465758,3.1882125,WGS84,6.2,"Larus fuscus",Animalia
12593533519,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 29 records",present,L901266,Hilbran,849-L901266,gps,2013-07-29T01:29:38Z,5.0,51.3463784,3.1876158,WGS84,5.7,"Larus fuscus",Animalia
12593533521,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 29 records",present,L901266,Hilbran,849-L901266,gps,2013-07-29T02:29:35Z,0.0,51.3460185,3.187883,WGS84,11.1,"Larus fuscus",Animalia
12593533523,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 82 records",present,L901266,Hilbran,849-L901266,gps,2013-07-29T03:14:44Z,25.0,51.3436578,3.1868976,WGS84,19.3,"Larus fuscus",Animalia
12593533525,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 97 records",present,L901266,Hilbran,849-L901266,gps,2013-07-29T04:15:08Z,10.0,51.3392878,3.1850118,WGS84,6.4,"Larus fuscus",Animalia
12593533527,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 149 records",present,L901266,Hilbran,849-L901266,gps,2013-07-29T05:00:36Z,9.0,51.3423052,3.1858561,WGS84,8.5,"Larus fuscus",Animalia
12593533530,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 83 records",present,L901266,Hilbran,849-L901266,gps,2013-07-29T06:00:31Z,-27.0,51.4220602,3.1601104,WGS84,13.0,"Larus fuscus",Animalia
12593533532,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 90 records",present,L901266,Hilbran,849-L901266,gps,2013-07-29T07:05:57Z,14.0,51.3360884,3.1830272,WGS84,9.7,"Larus fuscus",Animalia
12593533535,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 86 records",present,L901266,Hilbran,849-L901266,gps,2013-07-29T08:07:09Z,18.0,51.3068488,3.2935856,WGS84,7.2,"Larus fuscus",Animalia
12593533539,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 80 records",present,L901266,Hilbran,849-L901266,gps,2013-07-29T09:08:04Z,0.0,51.2866584,3.2927474,WGS84,13.2,"Larus fuscus",Animalia
12593533543,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 89 records",present,L901266,Hilbran,849-L901266,gps,2013-07-29T10:08:38Z,23.0,51.3079002,3.2959532,WGS84,6.5,"Larus fuscus",Animalia
12593533547,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 87 records",present,L901266,Hilbran,849-L901266,gps,2013-07-29T11:08:22Z,-23.0,51.261952,3.3490827,WGS84,89.7,"Larus fuscus",Animalia
12593533551,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 111 records",present,L901266,Hilbran,849-L901266,gps,2013-07-29T12:08:37Z,10.0,51.1517309,3.4296779,WGS84,15.8,"Larus fuscus",Animalia
12593533554,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 86 records",present,L901266,Hilbran,849-L901266,gps,2013-07-29T13:08:25Z,220.0,51.0880723,3.3520975,WGS84,26.6,"Larus fuscus",Animalia
12593533558,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 84 records",present,L901266,Hilbran,849-L901266,gps,2013-07-29T14:08:51Z,60.0,50.9981765,3.3179695,WGS84,7.3,"Larus fuscus",Animalia
12593533562,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 93 records",present,L901266,Hilbran,849-L901266,gps,2013-07-29T15:08:38Z,15.0,50.8624278,3.2556083,WGS84,11.9,"Larus fuscus",Animalia
12593533565,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 84 records",present,L901266,Hilbran,849-L901266,gps,2013-07-29T16:09:18Z,32.0,50.7483275,3.2532629,WGS84,14.9,"Larus fuscus",Animalia
12593533568,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 80 records",present,L901266,Hilbran,849-L901266,gps,2013-07-29T17:10:54Z,35.0,50.7491446,3.2540937,WGS84,,"Larus fuscus",Animalia
12593533572,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 84 records",present,L901266,Hilbran,849-L901266,gps,2013-07-29T18:11:45Z,62.0,50.998315,3.2471264,WGS84,19.3,"Larus fuscus",Animalia
12593533576,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 81 records",present,L901266,Hilbran,849-L901266,gps,2013-07-29T19:13:05Z,55.0,51.26807,3.2080974,WGS84,14.6,"Larus fuscus",Animalia
12593533580,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 85 records",present,L901266,Hilbran,849-L901266,gps,2013-07-29T20:13:18Z,-17.0,51.3519467,3.1738266,WGS84,33.8,"Larus fuscus",Animalia
12593533584,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 29 records",present,L901266,Hilbran,849-L901266,gps,2013-07-29T21:28:51Z,3.0,51.3510314,3.1716278,WGS84,8.9,"Larus fuscus",Animalia
